"","row_num","sentiment","textOriginal"
"4191",673,NA,"Betul pak ketua adat.... Kami dukung anda."
"4192",677,NA,"Betulkan yg dikatakan ketua suku,  mereka dianggap ada masyarakat. Persis yg dikatakan bupatinya : tdk ada penduduknya."
"4193",683,NA,"Bilangnya tanah milik negara...padahal negara cuma nge klaim tanah kosong yg bukan milik orang2 jadi milik negara..."
"4194",684,NA,"Bisa jadi juragan tanah harganya langsung naik"
"4195",685,NA,"Bismillah trending youtube,dan pak jokowi nonton😌"
"4196",687,NA,"Boboh kolow"
"4197",689,NA,"Bolum Paser 💪💪💪"
"4198",690,NA,"Bongkar semua ttg IKN"
"4199",692,NA,"Bravo mba Najwa Shihab.telesuri terus menerus tentang ibu kota negara baru ini....karena dari dulu mau pindahkan ibukota adalah rencana komunis PKI... untuk itu telesuri terus dan mencari fakta-fakta yang ada di daerah penajam Kalimantan ini"
"4200",695,NA,"Buang"
"4201",696,NA,"Buang"
"4202",697,NA,"Buang"
"4203",698,NA,"Buang"
"4204",699,NA,"Buang"
"4205",703,NA,"Bujur bunyi kita Pak Sibukdin. Lembaga Adat Pemarangan Jembayan ndukung kita. Kuati adat Etam. Kutai-Paser Jaya"
"4206",707,NA,"Bukankah Bupatinya sudah tertangkap KPK ??"
"4207",716,NA,"Bupati yang si tangkap kpk,miris"
"4208",717,NA,"Bupatinya aja kena kasus suap gimana tu."
"4209",719,NA,"Bupatinya hoha hoho tok ae,,"
"4210",720,NA,"Bupatinya nervous megangin kacamata mulu😂"
"4211",722,NA,"Bupatinya pernah fyp gk ya di tiktok?? Kok mirip🧐🧐"
"4212",723,NA,"bupatinya ppu ganteng"
"4213",728,NA,"Calon tersingkir"
"4214",729,NA,"Cebong...ngent.......t"
"4215",730,NA,"Cepet banget di upnya, baru tadi malam tayang di Trans TV🌻"
"4216",736,NA,"Cerdass"
"4217",745,NA,"Dah buzzer ini kek nya."
"4218",754,NA,"Dasar nadjua pemecah persatuan bangsa"
"4219",755,NA,"Datang cukong2 sipit ...habislah masyarakat aslinya...tamatlah penduduk lokal setempat.."
"4220",756,NA,"dateng thun 67 tpi bisa ngomong ""tanah kami""
mending pulang ke tanah leluhur bru bisa klaim tahan kami 😡😡"
"4221",758,NA,"dayak tinggal nama ......."
"4222",760,NA,"demi pecitraan korbankn msarakat"
"4223",764,NA,"dengerin tuh. 
blusukan doang, ga ngasih solusi."
"4224",765,NA,"Dengerin tuuh 
""Hutan Kami Hilang,Pekerjaan Kami Hilang""
Selanjut nya bisa² adat budaya dan kampung halaman ilang."
"4225",770,NA,"Di jajah bangsa sendiri 🥺"
"4226",773,NA,"di kawasan inti bukannya ada rumah dinas bupati ppu? kegusur juga kah?"
"4227",775,NA,"di kira si dodo pindah kost kali.."
"4228",781,NA,"dianggap pas butuh suaranya aja ckckck"
"4229",784,NA,"Dijajah bangsa sendiri !"
"4230",794,NA,"Eh, Sebulan kemudian ditangkap KPK.. ckuakssss~"
"4231",795,NA,"Emang cuma nyari uang proyek doang"
"4232",799,NA,"Emangnya jablay"
"4233",800,NA,"entah kenapa dari gubernur sampai bupati wajah2nya terpilih karena uang"
"4234",802,NA,"fake account"
"4235",806,NA,"Ga paham saya
Wilayah ga ada masyarakat nya.
terus KTP fungsi nya untuk apa . di KTP ada keterangan tempat tinggal. 
walaupun tinggal di hutan juga ada keterangan tempat kampung desa kecamatan."
"4236",812,NA,"gak tega liat alam sehijau itu bakal dijadiin gedung2 tinggi nanti."
"4237",813,NA,"Gaya bicaranya kok sama orang lobok 1 bali 2 aceh 3"
"4238",814,NA,"geburnurnya udah kecipratan"
"4239",815,NA,"Gilanya mereka berambisi mengejar Mega Cuan"
"4240",816,NA,"Gimana pemerintah ... Mereka jg rakyat Indonesia juga yg harus dilindungi hak nya."
"4241",820,NA,"Gubernur ,cuma lihat uang,,,bukan Rakyat nya"
"4242",823,NA,"Gubernur nya ndak mihak rakyat sendiri. ...ada pundi2 barangkali???"
"4243",826,NA,"Gubernurnya gk survei lokasi
Cmn omong doang"
"4244",828,NA,"Gubernurnya siapa ituuuuuh????"
"4245",830,NA,"Gw jg g ngerti napa ibukota mau di pindahin 🤣 cari utang baru ya kwkwkwwk"
"4246",833,NA,"Gx USA pindah banyakin utang negara aja tuuuuuuuu!!!!!!!"
"4247",834,NA,"Haaa...haaaa...,,acara kog selalu tanya2 dan provokator,,KERJAAN NOOOOOLLLL...😎😎🤣🤣😎😎😎😎😎😋😋😋🤣🤣😂😂"
"4248",835,NA,"Haha nyalahin Gubernur.

Kalo soal power anak TK juga tahu.

Presiden>Gubernur

Emang gobloknya natural."
"4249",837,NA,"hak ulayat bagaimana kedepannya...?"
"4250",838,NA,"Haloo ibukota baru untuk siapa nanya ni ?"
"4251",843,NA,"Harusnya tugas dari pemerintah daerah buat membangun masyarakat setempat. Semoga  dengan adanya Ibukota baru pembangunan di daerah khususnya Kalimantan bIsa langsung dimonitor sama pemerintah pusat."
"4252",851,NA,"Horree... Bupati PPU kena OTT"
"4253",852,NA,"Hrusx wrga kalimantan, khususx penajam. Lbh reaktif krn pexesalan pst dtngx dibelakang, dan anda sdh tdk bsa brbuat apa2 lgi, klo bkn skrng klian akan menyesal."
"4254",853,NA,"Huahhhhhhhhhhuahhhhhhhhhhhhhhhhhhhhhuahhhhhhhhhhhhhhhhhuahhhhhhhhhhhhhuahhhhhhhhhhhhhhhhhhhhhhhh"
"4255",855,NA,"Hutan Kalimantan adalah jantungnya dunia ❤️❤️❤️❤️"
"4256",856,NA,"Hutan2 mulai di babat lagi untuk ambisi IKN."
"4257",861,NA,"Ibukota baru itu....aset milik negara...atau aset milik cukong dan kita sewa???"
"4258",863,NA,"Ibukota baru... Wacana yg...😅😅😅😅😅"
"4259",864,NA,"Ibukota cuma ajang baru para cukong."
"4260",865,NA,"Ibukota negara yg baru d pindahin ajee k Metaverse x yach."
"4261",869,NA,"IKN 👍👌"
"4262",873,NA,"IkN buat siapa seh??????? Paling buat segelintir golongan ajaaa..."
"4263",874,NA,"IKN di bangun di lahan kosong tampah ada masyarakat di sekitarnya dan tanah itu milik negara!! Kamu nonton lagi pert 1 biar paham betul apa yang di sampaikan Gubernur Kaltim!!"
"4264",880,NA,"IKN untuk siapa ?????"
"4265",881,NA,"Illegal logging tolong di liput juga mba nazwa shihab serta HPH🙏"
"4266",884,NA,"Ingin ku teriaakk..... Eh ada ITE 😄"
"4267",889,NA,"Ini bupati yg kena ott kpk."
"4268",892,NA,"Ini nama nya buka mata😆😆😆"
"4269",894,NA,"ini sekarng bupatinya kena OTT KPK ya ?"
"4270",905,NA,"Investasi .. siapa yang sedang berinvestasi? Negara atau??"
"4271",910,NA,"Itu 5anah HGU atas nama perusahaa. Jadi sampeyan tinggal cuma nebwng  yg punya hgu itu..."
"4272",911,NA,"Itu belum memberi  keputusan,  baru mengambil data... 😂😂😂"
"4273",912,NA,"Itu fakta yang sebenarnya pak🙏🙏"
"4274",913,NA,"Itu hanya masarakat yg tau daerah sering banjir dia bangun rumah."
"4275",914,NA,"Itu kalau di pinjamkan ke rakyat per hektar dg sama sawit jumlah tenaga kerja dah ratusan ribu tertampung pengusaha beli ke rakyat mirib ora
Ng tranmigrasi !"
"4276",917,NA,"Itu manusia tanah negara tuh manusia dah tinggal di hutan manusia tuh"
"4277",921,NA,"Itulah pak Joko.... Ngasal aja buat ibukota baru... Wong kita masyarakat nggak butuh....."
"4278",923,NA,"Iwan fals...  Ujung aspal podok gede😀😀😀"
"4279",925,NA,"Iyaa gedung2 penunggu2 hutan yg bernyawa gk masuk itungan ... kasiaan"
"4280",929,NA,"Jakarta aja belum beres mau pindah ibukota mau jadi apa mending itang di bayarin"
"4281",931,NA,"jakarta kedua : ondel2 ngamen di jalanan :D ekonomi Indonesia remember who you were"
"4282",933,NA,"Jalan tol nya aja udh jadi tapi blom di byr byr lahan nya"
"4283",936,NA,"Jangan biarkan pemukiman jadi sejarah"
"4284",952,NA,"Jngn rampas hak rakyat, rakyat lbh berhak, karna rakyat pengolah bumi tumpah darahnya sendiri """
"4285",954,NA,"joko ga mikir sampe kesini kaliii😔"
"4286",956,NA,"Jokowi ama menteri""nya liat g nih. Info mata Najwa"
"4287",963,NA,"kada percaya wan bubuhan pusat...... tumatan dehulu haur diwaluhi wan bubuhannya......"
"4288",965,NA,"Kak najwa.."
"4289",976,NA,"Kalau ibukota jadi pindah, apa jadinya hutan kalimantan..? Akankah hutan kalimantan berubah jadi dinding2 semen...?"
"4290",987,NA,"Kalimantan = Papua v2."
"4291",989,NA,"Kalimantan itu.paru2 dunia bro."
"4292",990,NA,"kalimantan parunya dunia"
"4293",991,NA,"Kalimantan yg terbelengu🤣🤣🤣"
"4294",992,NA,"Kalimantann baruu"
"4295",998,NA,"Kaltimbutuhpemulihan kaltimtidakbutuhibukota"
"4296",1009,NA,"Kasian warga lokal .."
"4297",1010,NA,"kasian ya suku balik"
"4298",1016,NA,"Kasiian mbak Najwa,, jauh2 ke sana, yang jadi narasumber ternyata seorang koruptorr,, jadi raguu sama data2 dan fakta2 yang di sajikan mata najwa!! Jangan2 mau jadi narasumber kaarena ada cuannya..,🤭🤭🤭"
"4299",1028,NA,"Kekawatiran yg masuk akal untuk masy. lokal, tugas pemerintah memberdayakannya."
"4300",1034,NA,"Kenapa Bupati, gubernur setempat sama sekali tak hiraukan keberadaan warga suku di daerah dekat calon IKN ?"
"4301",1035,NA,"Kenapa harus lahan hutan yang di ganggu 😭"
"4302",1039,NA,"Kepret jokowi"
"4303",1043,NA,"Ketemu nya rakyat pribumi yang bakal di musnah kan, itulah indonesia"
"4304",1048,NA,"Ketua adat pinter tuh dengar pemerintah"
"4305",1050,NA,"Ketua adatnya pinter"
"4306",1065,NA,"Kmu org mn kok bisa ngomong gitu"
"4307",1067,NA,"Knp kok msih d snjung  joko"
"4308",1068,NA,"Knpa jokowi maksa bgt ibu kota harus pindah"
"4309",1069,NA,"Koe ora reti rekasane golek duwit!"
"4310",1072,NA,"Kok nyesek ya denger ini."
"4311",1075,NA,"Korupsi_korupsi"
"4312",1077,NA,"Kuping jokowi budeg melihat ini😡"
"4313",1080,NA,"Lah bupatinya kena OTT wkwk"
"4314",1081,NA,"lah kemana aja, coba di cek setiap kamis pagi di channel ini 😅 trans 7 bukan trans tv, walaupun mereka dua bersaudara"
"4315",1082,NA,"Lah negara smrawud, mmanfaatkn peluang masing2 ngejar sugih tok laka sinng kna go cntoh"
"4316",1084,NA,"Lahan memang milik negara, tp lebih dulu masyarakat suku itu yg menempati bukan, bahkan sebelum negara merdeka"
"4317",1086,NA,"LANJUTKAN PEMBANGUNAN IKN DI KALIMANTAN TIMUR UNTUK PEMERATAAN PEMBANGUNAN DAN EKONOMI👍👍👍"
"4318",1088,NA,"Lawak"
"4319",1089,NA,"Lebih dulu mana ya masyarakat ini menggarap lahan disana  daripada terbitnya Sertipikat HGU yg ada?"
"4320",1093,NA,"Lindungi hutan indonesia beserta para masyarakatnya 😭🙏"
"4321",1094,NA,"Lindungi mereka melalui  UU bisa gak ya?"
"4322",1097,NA,"loh heh kata nya presiden sudah kulo nuwon ke masyarakat adat, piye tooo, jadi yang kemaren masyarakat ada mana ya"
"4323",1112,NA,"Makan tu banjir Jakarta 🤣🤣🤣🤸"
"4324",1114,NA,"Makanya waktu itu drama bakar utan di awal buat memperluas"
"4325",1116,NA,"Mampir yuk kemari mas 😊"
"4326",1117,NA,"mantap bapa, mantaaaaaaaaaap."
"4327",1119,NA,"Mantap jawaban pak suku."
"4328",1121,NA,"mantap Mba Nana langsung ke lokasi"
"4329",1128,NA,"Masarakat punyahak berapirasi rakayat yang harus di pedulikan kami butuh wacana kalian"
"4330",1130,NA,"Masyarakat Adat di daerah IKN merasa terpinggirkan. Dan selama ini memang sudah terpinggirkan. Bagaimana nanti"
"4331",1131,NA,"Masyarakat Adat diperhatikan kok pak..nyatanya ketua adat selalu mendapat gaji dan tunjangan dri pemerintah setiap bulan."
"4332",1133,NA,"Masyarakat Kalimantan harus berterima kasih sama acara mata najwa"
"4333",1135,NA,"Mata kadrun provokator"
"4334",1140,NA,"Mba Najwa knp dengan anda..."
"4335",1157,NA,"Mengutip pernyataan Rizal Ramli ,ibu kota baru buat rakyat china"
"4336",1161,NA,"Menyrdihkan sikon ini utk saudara2 kita di Kalimantan."
"4337",1163,NA,"Mereka pendatang"
"4338",1168,NA,"MIRIIIISS..."
"4339",1171,NA,"Mntf ni kepala sukuuu🙏🙏👍👍"
"4340",1189,NA,"NANTI BISA2 DI GUSUUR RAKYAT CUMA NANGIIIS,,,,,"
"4341",1190,NA,"nanti dianggap kalau menjelang pemilu"
"4342",1191,NA,"Nanti kalian suku Dayak akan merasa akibatnya.sekarang kalian suka suka aja dulu.liat nnti apa yg akan terjadi"
"4343",1194,NA,"Nantu bu nanas"
"4344",1198,NA,"Negara ini.."
"4345",1199,NA,"Negara omong kosong belaka"
"4346",1200,NA,"Negeri ku dijajah oleh bangsaku sendiri."
"4347",1203,NA,"ngakak bang 😂😂"
"4348",1209,NA,"Nyata nye ketua adat treak🤭"
"4349",1210,NA,"Oh may god I support you for your reporting about IKN. May Allah bless you. Amiin."
"4350",1211,NA,"Oh tdk bisa kawa klo di kaltim"
"4351",1213,NA,"Oh tdk bisa,"
"4352",1214,NA,"Oh..ini toh bupati yang kena OTT KPK"
"4353",1215,NA,"Ojo karo nangis"
"4354",1216,NA,"Om"
"4355",1224,NA,"Org pendatanglah tuh mana bisa dikasih sertifikat,,"
"4356",1232,NA,"Pak Bupati"
"4357",1236,NA,"Pak,presiden dan pejabat yg lain budek.sabar pak🙏"
"4358",1238,NA,"Paling nasibnya sama dengan masyarakat betawi yang tersingkir dari tanah kelahirannya."
"4359",1244,NA,"Paru paru bukan jantung"
"4360",1248,NA,"Pejabat daerahnya Arogan..
Ngga peduli pada masyarakat adat."
"4361",1250,NA,"Pejabat nya hanya bisa wani piro"
"4362",1251,NA,"Pejabatnya cuma mikir proyek...pronyek .😁😁😁😁..."
"4363",1258,NA,"Pemerintah hanya mementingkan ego atau jgn2 pindahnya IKN ke Kaltim ada kaitannya dengan China kali yaa..Indonesia kan pinjam lg China"
"4364",1268,NA,"Penguasa dzolim sampai 
Tdk memperhatikan rakyatnya"
"4365",1272,NA,"PERAMPOK BERDASI 😉😁😁😁"
"4366",1273,NA,"Peres lo"
"4367",1275,NA,"Pernyataan di menit 08.50 tervalidasi di menit 11.15"
"4368",1276,NA,"Persiden hasil kardus yg di gembok"
"4369",1278,NA,"Pertanyaannya kenapa baru mau ngurus sertifikat  setelah di umumkan IKN. Kenapa ngak dari dulu."
"4370",1283,NA,"Pinokio monitor??🤪🤪🤪🤪"
"4371",1287,NA,"Pokok nya cuan. cuan cuan"
"4372",1289,NA,"polos banget"
"4373",1291,NA,"preettt"
"4374",1292,NA,"Preman berdasi"
"4375",1293,NA,"PREMAN BERDASI"
"4376",1294,NA,"Preman berdasi 👍🏻"
"4377",1298,NA,"preman berdasi.....ini realita yg dikemukakan kepala adat.."
"4378",1299,NA,"Preman berkedok investasi"
"4379",1300,NA,"Preman pasar lebih berakhlak drpd preman berdasi......"
"4380",1301,NA,"Presiden Joko Widodo tahu hal ini kah?"
"4381",1302,NA,"Pribumi di gertak TANAH ADAT DLL MILIK MENTRI"
"4382",1305,NA,"Prof Tamim Pardede Bongkar Di Balik Demo warga Dayak https://youtu.be/g_3nQJDzvUs"
"4383",1306,NA,"Prof Tamim Pardede Bongkar Di Balik Demo warga Dayak https://youtu.be/g_3nQJDzvUs"
"4384",1307,NA,"Prof Tamim Pardede Bongkar Di Balik Demo warga Dayak https://youtu.be/g_3nQJDzvUs"
"4385",1308,NA,"Prof Tamim Pardede Bongkar Di Balik Demo Warga Dayak https://youtu.be/g_3nQJDzvUs"
"4386",1309,NA,"Prof Tamim Pardede Bongkar Di Balik Kasus Edi Mulyadi ternyata https://youtu.be/g_3nQJDzvUs"
"4387",1310,NA,"Prof Tamim Pardede Bongkar Di Balik Kasus Edi Mulyadi ternyata https://youtu.be/g_3nQJDzvUs"
"4388",1318,NA,"Raja Kutai tolong perjuwangan tanah Ulayat kami agar kami TDK tersingkir dari kampung halaman kami."
"4389",1326,NA,"Re51m ini mana peduli dengan rakyat nya yg tertindas"
"4390",1328,NA,"Rejim Oligarki
Tak kan ada yang mau menerus kan tagung jawab nanti setelah bergantii.."
"4391",1334,NA,"Salam"
"4392",1362,NA,"Saya lahir di Balikpapan baru dengar kalo ada Suku BALIK #SaveSukuBalik"
"4393",1377,NA,"Sblm lahirnya Negara sudah ada bangsa-bangsa, sebelum ada kesepakatan  bersama soal bangsa-bangsa sudah ada suku-suku dengan segala keanekaragamannya.
Namun....."
"4394",1386,NA,"Sebelum thn 67 tanah siapa"
"4395",1408,NA,"Selewat mba nana mirip raline shah"
"4396",1425,NA,"Semogs ads solusi dengan presiden yang baru nanti,Aamiin"
"4397",1426,NA,"Semua akan LUHUT pada akhirnya....


#sippp...komisaris"
"4398",1432,NA,"Sepertinya sistim penjajah baru' buat rakyatnya"
"4399",1447,NA,"Smart bapak ini. Dari kata katanya kita bisa rasa bapak ini smart"
"4400",1448,NA,"SMG di permudah kan sgala urusan bapak,,,betul itu pak, preman berdasi..."
"4401",1453,NA,"Smoga pemerintah mendengar. Keluh kesah warga sekitar. Bukan menutup mata n telinga."
"4402",1462,NA,"Suarakan  terus pakk
Jokowi biar dengar"
"4403",1463,NA,"SUARAKAN TERUS MBAK NAJWA👍👍👍"
"4404",1473,NA,"Suku yg berdiam disana ternyata pendatang juga"
"4405",1479,NA,"Sy TDK stuju ibu kota baru ini bkin nama maslh bkn ngurangin mslh negara . Klmntn itu paru2 ny dunia jgn Klian gadaikan demi ambisi kpntingan kelompok"
"4406",1481,NA,"Syang bgt klu hutan nya di babat gak kebyng nanti sperti apa hutan kita"
"4407",1484,NA,"Tapi apa mau dikata yg berkuasa sdh menghendakix.."
"4408",1486,NA,"Taubatlh sang penjilat pemerintah"
"4409",1489,NA,"Terimakasih Bapak Kepala Suku yang membuka mata kami 🙏"
"4410",1490,NA,"Terimakasih Matanajwa"
"4411",1510,NA,"Tolak IKN"
"4412",1511,NA,"Tolong di dengarkan suara rakyatnya tuh PEMERINTAH !"
"4413",1516,NA,"Top"
"4414",1518,NA,"Trolley problem gak sih?"
"4415",1519,NA,"Tuh buzer Melek mata"
"4416",1520,NA,"Tuh denger para penguasa. Dengar suara rakyat dan warga nya"
"4417",1521,NA,"Tujuan untuk menjadikan indonesia bancakan oligarki  dan antek2nya rakyak jadi jongos dinegri sendiri."
"4418",1525,NA,"Uasukabeh,sudahDpharuscepat2"
"4419",1532,NA,"Up"
"4420",1535,NA,"Utang negara apa kabar nya...???"
"4421",1537,NA,"Viralkan"
"4422",1544,NA,"Waka wanita kadru provokator najwa s"
"4423",1547,NA,"Warga kalimantan nya pada tidur🤣🤣🤣🤣🤣"
"4424",1550,NA,"Wawancara sebelum bupati keciduk  KPK ya..."
"4425",1552,NA,"Weeess tooo..
Manuto wae...
Penaaak penak sesuke..."
"4426",1553,NA,"Welkom to wakanda mhehe"
"4427",1557,NA,"Wkwkwkkwkwkkwk 
Wkwkwkkwkwkwk
Wkwkkwkwkwwkwk udah di duga sebelumnya prediksi gw kaga mleset wkwkwkwkwkwkw"
"4428",1560,NA,"Wkwkwkwkwkkwkwkwk
Wkwkwkwkkwkwkwkwk ngakak gw liat si nana wkwkwkwkwkwkkwkw"
"4429",1562,NA,"Wwwaaaawwww kakak najwa ke LOKDAM,,  ASTAGAA,,,   kenapa Aku gak Ketemu ,, Gara Gara Aku ke Grogot sih,,, Sepaku Dua, lokdam. Aku orang sepaku"
"4430",1563,NA,"Y"
"4431",1572,NA,"Ya namanya baru mau buka lahan nanti klo sdh jd ibukota br mndpt benefit"
"4432",1573,NA,"Ya namanya pejabat masa mau menemui tetua adat balik ke kampungnya....pastilah tetua adat dipanggil ke kecamatan..."
"4433",1577,NA,"ya wajar kwatir, hanya punya bukti tanah garapan, artinya bukan milik sendiri
macam tanah rocky"
"4434",1579,NA,"Ya, mo gak ketar ketir gimana kalo yg duduk di pemerintahan saja pebisnis semua."
"4435",1582,NA,"Yang dimaksud pindah ibu kota itu bagaimana ya,, apakah semua kantor kementrian pindah?"
"4436",1588,NA,"Yang mereka takutkan adalah ""Preman Berdasi"" 👍👍😎"
"4437",1601,NA,"Yg menghawatirkan orang2 cina yg d negaranya sdh ful bisa jadi d buang k sini"
"4438",1613,NA,"احسنتي، بارك الله فيكي


Yg kena OTT??"
"4439",1616,NA,"@Andi Latif ra keju pak 😄"
"4440",1619,NA,"@Bayu Angga enaknya beli di ibu kota baru penajam, atau lahan bekasnya ya bang. abang g mau beli jg kah.?"
"4441",1621,NA,"@Daen Den ...mnrut lho, kami org klmntan sgt tahu dan mrskan...., apa yg dismpkan matanajwa itulah faktax..."
"4442",1624,NA,"@Daen Den lu juga bakalan tua"
"4443",1625,NA,"@Daen Den se7"
"4444",1635,NA,"@J Diянaпz Sok2an lu ngomong punya daerah.. Emangnya lu siapa?  Hidup aja numpang ditanah negara, belagu lagi.  Tanah diseluruh Indonesia adalah milik negara.  Lu baca UUD Agraria biar paham."
"4445",1637,NA,"@Kelvin Lake putune brawijaya 😄"
"4446",1638,NA,"@Masha biasalah"
"4447",1641,NA,"@Steven Cell buzzer ?"
"4448",1642,NA,"https://youtube.com/shorts/th9gdGtHZR8?feature=share"
"4449",1645,NA,"😘😘😘"
"4450",1647,NA,"Akhirnya uu IKN sudah di ketok dpr yg di kebut."
"4451",1651,NA,"Asiyah yahudi"
"4452",1652,NA,"Assalamualaikum Wrwb.
*#❤️TATO TUHAN ❤️#*

*#🌹TATO TUHAN. HATIMU BERTATO KAN HAWA NAFSU ATAUKAH KEMELEKATAN  KEWUJUDAN TUHANMU DI HATIMU?💥#*.
1). https://youtu.be/Y0QPC20qD0s
2). https://youtu.be/_oQjT4-dsSw"
"4453",1655,NA,"Bakal rame iki"
"4454",1657,NA,"Bangun kampung kulit putih..."
"4455",1659,NA,"Baru nyadar mata najwa pindah ke trans"
"4456",1662,NA,"betul..."
"4457",1663,NA,"Biar terbuka ikn prov baru.......buat bagi2 rejeki keringat rakyat."
"4458",1667,NA,"BRAVO IKN"
"4459",1673,NA,"Dana negara be like: _(:з」∠)_"
"4460",1674,NA,"di mn mn banjir, bukan jakarta doang,.."
"4461",1678,NA,"Durung madang ketoke cah iki"
"4462",1681,NA,"Emang dah kalau yg PKS comment nya ga mutu 😅"
"4463",1685,NA,"Emng kau siapa srh nunda wkwk"
"4464",1687,NA,"Gak ada mbak Najwa tanah nya masyarakat di ambil untuk ikn"
"4465",1689,NA,"gk bisa gitu jaenudin!!!!! ada algoritmatnya.... klo mau cuan Youtube, bkn dari bnyk subcribernya... liat aja videonya eno bening yg ngebahas itu"
"4466",1690,NA,"Haha..lahan yg mana..😂😂😂"
"4467",1691,NA,"Hai salem   aku heri ini MASHA ALLAH"
"4468",1692,NA,"Harus dikejar.jangan tertunda tunda tunda.Ini Republik🇮🇩 bukan Repubklik jawanesia atau Republik Jakartanesia."
"4469",1695,NA,"Ibukota baru adalah meikarta versi gede🤔"
"4470",1698,NA,"Ibukota negara yg baru d pindahin ajee k Metaverse x yach."
"4471",1699,NA,"Ibukota negara yg baru d pindahin ajee k Metaverse x yach."
"4472",1700,NA,"Ibukota pindah ke papua aja.. Biar KKB gk leluasa"
"4473",1701,NA,"Ibukota Propinsi Tiongkok !"
"4474",1721,NA,"Kawal terus ikn"
"4475",1723,NA,"Kejar setoran proyek"
"4476",1724,NA,"Kejutan dibalik ibukota baru"
"4477",1730,NA,"Kirain panji pake kacamata"
